316,1101,70,10
317,1104,70,10
318,1106,69,12
319,1116,58,10
320,1122,48,10
321,1125,47,10
322,1127,46,10
323,1129,46,10
324,1134,51,10
325,1139,58,10
326,1142,58,10
327,1145,57,10
328,1149,57,10
329,1151,56,10
330,1153,54,10
331,1156,54,10
332,1158,52,10
333,1160,51,10
334,1162,52,10
335,1165,52,10
336,1167,52,10
337,1170,52,10
338,1173,50,10
339,1171,48,14
340,1181,39,10
341,1183,39,10
342,1186,39,10
343,1195,57,11
344,1198,58,10
345,1200,60,10
346,1202,60,10
347,1206,62,10
348,1209,62,10
349,1211,61,10
350,1214,61,10
351,1216,61,10
352,1218,62,10
353,1221,62,10
354,1223,62,10
355,1225,62,10
356,1228,61,10
357,1232,60,10
358,1239,49,10
359,1244,39,10
360,1246,38,10
361,1249,38,10
362,1256,45,12
363,1256,49,10
364,1260,52,10
365,1262,52,10
366,1265,52,10
367,1268,53,10
368,1271,52,10
369,1274,52,10
370,1276,54,10
371,1278,55,10
372,1281,56,10
373,1283,57,10
374,1286,59,10
375,1289,59,10
376,1292,58,11
377,1299,53,10
378,1303,47,10
379,1305,47,10
380,1308,46,10
381,1310,48,10
382,1316,58,10
383,1323,69,10
384,1327,70,10
385,1330,69,10
386,1334,69,10
387,1337,69,10
388,1340,68,10
389,1344,68,10
390,1347,68,10
391,1350,69,10
392,1353,69,10
393,1356,70,10
394,1359,70,10
395,1363,69,10
396,1366,63,12
397,1378,47,10
398,1380,46,10
399,1382,46,10
400,1385,46,10
401,1390,51,10
402,1394,57,10
403,1398,56,10
404,1401,56,10
405,1404,56,10
406,1407,55,10
407,1410,53,10
408,1412,52,10
409,1415,51,10
410,1417,51,10
411,1420,51,10
412,1422,52,10
413,1424,52,10
414,1427,51,10
415,1431,46,11
416,1437,39,10
417,1440,38,10
418,1441,38,10
419,1462,55,25
420,1453,58,10
421,1456,60,10
422,1460,61,11
423,1463,62,10
424,1465,62,10
425,1467,62,10
426,1470,62,10
427,1472,61,10
428,1475,62,10
429,1477,62,10
430,1480,62,10
431,1481,61,10
432,1485,60,10
433,1492,57,10
434,1496,47,11
435,1501,40,10
436,1503,39,10
437,1506,38,10
438,1510,44,10
439,1514,51,10
440,1519,52,11
441,1522,52,10
442,1524,52,10
443,1526,53,10
444,1529,52,10
445,1531,53,10
446,1534,55,10
447,1537,56,10
448,1539,57,10
449,1542,59,10
450,1545,59,10
451,1549,59,10
452,1550,53,12
453,1559,47,10
454,1562,47,10
455,1565,47,10
456,1580,64,15
457,1575,66,10
458,1581,70,10
459,1585,70,10
460,1588,69,10
461,1592,69,10
462,1596,69,10
463,1599,68,10
464,1602,68,10
465,1605,69,10
466,1608,69,10
467,1611,71,10
468,1615,71,10
469,1618,71,10
470,1625,67,10
471,1630,58,11
472,1635,47,10
473,1638,46,10
474,1640,47,10
475,1646,52,10
476,1651,58,10
477,1654,58,10
478,1658,58,10
479,1661,57,10
480,1663,56,10
481,1666,55,10
482,1669,52,10
483,1671,51,10
484,1674,52,10
485,1676,53,10
486,1678,53,10
487,1681,53,10
488,1685,51,10
489,1687,49,12
490,1694,40,10
491,1696,39,10
492,1699,40,10
493,1705,50,10
494,1711,61,10
495,1714,62,10
496,1718,63,10
497,1720,63,10
498,1723,63,10
499,1725,63,10
500,1727,62,10
501,1730,62,10
502,1732,63,10
503,1734,63,10
504,1738,63,10
505,1739,63,10
506,1743,61,10
507,1746,52,12
508,1756,40,10
509,1759,40,10
510,1762,40,10
511,1766,46,10
512,1771,52,10
513,1774,53,10
514,1777,54,10
515,1779,54,10
516,1782,53,10
517,1785,54,10
518,1787,55,10
519,1790,56,10
520,1792,57,10
521,1795,58,10
522,1798,60,10
523,1800,61,10
524,1804,61,10
525,1810,59,10
526,1808,57,13
527,1818,48,10
528,1820,49,10
529,1841,68,19
530,1832,70,10
531,1837,71,10
532,1842,72,10
533,1845,71,10
534,1848,71,10
535,1850,71,10
536,1854,71,10
537,1858,71,10
538,1862,71,10
539,1864,71,10
540,1867,72,10
541,1870,73,10
542,1873,73,10
543,1877,71,10
544,1879,63,12
545,1891,50,10
546,1894,50,10
547,1906,60,14
548,1903,60,10
549,1907,61,10
550,1910,61,10
551,1913,61,10
552,1916,60,10
553,1919,58,10
554,1922,57,10
555,1924,57,10
556,1926,55,10
557,1929,54,10
558,1932,55,10
559,1934,55,10
560,1937,55,10
561,1940,54,10
562,1945,49,10
563,1949,43,10
564,1952,41,10
565,1964,54,15
566,1962,58,10
567,1969,63,10
568,1972,64,10
569,1974,64,10
570,1976,65,10
571,1978,65,10
572,1980,66,10
573,1983,65,10
574,1986,65,10
575,1988,65,10
576,1991,66,10
577,1992,66,10
578,1995,65,10
579,1997,64,10
580,2002,62,11
581,2003,58,13
582,2014,43,10
583,2017,43,10
584,2022,48,10
585,2027,54,10
586,2030,55,10
587,2032,56,10
588,2034,56,10
589,2037,57,10
590,2040,57,10
591,2042,57,10
592,2045,58,10
593,2048,59,10
594,2050,60,10
595,2053,62,10
596,2056,64,10
597,2059,63,10
598,2062,64,10
599,2066,62,10
600,2066,60,12
601,2075,52,10
602,2093,70,15
603,2093,72,12
604,2093,73,10
605,2096,74,10
606,2099,75,10
607,2102,75,10
608,2105,74,10
609,2109,75,10
610,2112,76,10
611,2115,76,10
612,2118,75,10
613,2121,76,10
614,2124,76,10
615,2127,76,10
616,2130,76,10
617,2133,75,10
618,2140,71,10
619,2136,68,14
620,2150,53,10
621,2155,57,10
622,2161,64,10
623,2164,65,10
624,2167,64,10
625,2169,63,10
626,2172,62,10
627,2174,61,10
628,2177,60,10
629,2179,59,10
630,2182,58,10
631,2185,58,10
632,2187,58,10
633,2190,58,10
634,2192,58,10
635,2194,58,10
636,2197,56,10
637,2202,54,10
638,2206,49,10
639,2212,50,11
640,2216,58,10
641,2223,65,10
642,2226,66,10
643,2228,66,10
644,2230,67,10
645,2233,67,10
646,2235,68,10
647,2237,68,10
648,2239,69,10
649,2242,69,10
650,2245,68,10
651,2247,69,10
652,2249,67,10
653,2251,67,10
654,2253,67,10
655,2256,66,10
656,2260,65,10
657,2267,55,10
658,2277,54,11
659,2280,57,10
660,2283,58,10
661,2286,59,10
662,2288,59,10
663,2290,59,10
664,2292,59,10
665,2294,59,10
666,2297,60,10
667,2300,62,10
668,2303,63,10
669,2305,63,10
670,2308,65,10
671,2310,66,10
672,2313,67,10
673,2316,68,10
674,2318,67,10
675,2319,67,11
676,2322,62,12
677,2331,56,10
678,2338,67,10
679,2346,77,10
680,2350,78,10
681,2352,78,10
682,2355,79,10
683,2357,80,10
684,2360,80,10
685,2363,81,10
686,2366,80,10
687,2370,81,10
688,2373,81,10
689,2376,80,10
690,2379,80,10
691,2381,80,10
692,2384,80,10
693,2386,79,10
694,2390,79,10
695,2393,78,10
696,2397,67,11
697,2411,64,11
698,2414,68,10
699,2418,68,10
700,2420,68,10
701,2422,68,10
702,2425,68,10
703,2427,67,10
704,2430,66,10
705,2432,64,10
706,2434,64,10
707,2437,63,10
708,2440,63,10
709,2442,62,10
710,2444,62,10
711,2446,61,10
712,2448,61,10
713,2450,60,10
714,2453,60,10
715,2457,61,10
716,2457,60,12
717,2465,68,12
718,2478,69,10
719,2480,69,10
720,2483,69,10
721,2485,70,10
722,2487,71,10
723,2489,71,10
724,2490,71,10
725,2492,72,10
726,2495,73,10
727,2497,73,10
728,2500,72,10
729,2502,72,10
730,2504,72,10
731,2506,71,10
732,2507,71,10
733,2509,71,10
734,2511,71,10
735,2515,71,10
736,2530,80,13
737,2521,76,14
738,2537,63,10
739,2540,62,10
740,2542,63,10
741,2544,63,10
742,2546,63,10
743,2548,65,10
744,2550,65,10
745,2552,66,10
746,2555,67,10
747,2558,68,10
748,2560,68,10
749,2563,69,10
750,2565,71,10
751,2567,71,10
752,2570,71,10
753,2572,72,10
754,2574,73,10
755,2577,73,10
756,2581,73,10
757,2589,83,12
758,2595,87,11
759,2603,83,10
760,2606,82,10
761,2608,83,10
762,2610,83,10
763,2612,84,10
764,2615,84,10
765,2618,86,10
766,2621,87,10
767,2624,86,10
768,2627,86,10
769,2629,87,10
770,2632,87,10
771,2635,85,10
772,2638,84,10
773,2640,84,10
774,2642,84,10
775,2644,83,10
776,2648,84,10
777,2663,90,14
778,2657,90,11
779,2663,82,12
780,2673,74,10
781,2675,73,10
782,2677,73,10
783,2679,73,10
784,2682,72,10
785,2684,71,10
786,2686,71,10
787,2688,70,10
788,2690,69,10
789,2693,69,10
790,2696,68,10
791,2698,67,10
792,2700,66,10
793,2702,65,10
794,2704,65,10
795,2706,65,10
796,2708,65,10
797,2711,66,10
798,2717,76,10
799,2726,86,10
800,2723,84,13
801,2736,76,10
802,2738,75,10
803,2740,75,10
804,2742,75,10
805,2743,75,10
806,2745,75,10
807,2748,76,10
808,2750,78,10
809,2751,78,10
810,2753,77,10
811,2755,77,10
812,2757,76,10
813,2759,76,10
814,2761,75,10
815,2763,75,10
816,2765,75,10
817,2766,76,10
818,2769,77,10
819,2774,82,10
820,2782,87,10
821,2788,84,10
822,2786,81,12
823,2796,68,10
824,2798,68,10
825,2800,67,10
826,2802,67,10
827,2804,69,10
828,2807,70,10
829,2809,71,10
830,2812,72,10
831,2814,73,10
832,2816,74,10
833,2819,75,10
834,2821,75,10
835,2823,75,10
836,2825,76,10
837,2827,77,10
838,2829,77,10
839,2831,77,10
840,2846,91,13
841,2841,97,11
842,2851,99,10
843,2856,94,10
844,2860,88,10
845,2862,89,10
846,2864,88,10
847,2866,89,10
848,2868,90,10
849,2872,91,10
850,2874,92,10
851,2877,92,10
852,2880,93,10
853,2882,92,10
854,2884,93,10
855,2887,92,10
856,2890,91,10
857,2892,90,10
858,2894,89,10
859,2896,89,10
860,2898,89,10
861,2901,89,10
862,2906,94,10
863,2912,100,10
864,2917,100,10
865,2922,98,10
866,2920,93,12
867,2931,79,10
868,2933,78,10
869,2934,77,10
870,2937,77,10
871,2939,76,10
872,2941,74,10
873,2943,74,10
874,2945,75,10
875,2948,74,10
876,2950,74,10
877,2952,73,10
878,2955,72,10
879,2957,71,10
880,2959,70,10
881,2961,70,10
882,2963,70,10
883,2980,84,15
884,2974,88,10
885,2980,91,10
886,2983,92,10
887,2986,92,10
888,2986,86,11
889,2994,79,10
890,2996,78,10
891,2998,78,10
892,2999,78,10
893,3001,79,10
894,3003,81,10
895,3005,81,10
896,3006,81,10
897,3008,81,10
898,3010,81,10
899,3012,81,10
900,3014,81,10
901,3015,80,10
902,3017,79,10
903,3019,79,10
904,3021,79,10
905,3028,86,11
906,3029,91,10
907,3033,93,10
908,3037,94,10
909,3040,93,10
910,3037,92,12
911,3037,89,14
912,3054,72,10
913,3056,72,10
914,3058,72,10
915,3061,74,10
916,3063,75,10
917,3065,75,10
918,3067,77,10
919,3069,77,10
920,3072,78,10
921,3074,79,10
922,3076,79,10
923,3078,79,10
924,3080,79,10
925,3082,80,10
926,3084,81,10
927,3091,82,9
928,3092,92,10
929,3100,103,10
930,3104,105,10
931,3107,105,10
932,3110,105,10
933,3114,101,10
934,3118,96,10
935,3120,93,10
936,3123,94,10
937,3125,96,10
938,3128,96,10
939,3130,97,10
940,3132,98,10
941,3134,99,10
942,3137,99,10
943,3140,98,10
944,3142,98,10
945,3144,96,10
946,3146,96,10
947,3149,95,10
948,3151,94,10
949,3153,93,10
950,3164,100,12
951,3161,103,10
952,3166,104,10
953,3168,105,10
954,3161,105,14
955,3176,105,10
956,3182,94,10
957,3187,83,10
958,3189,82,10
959,3191,80,10
960,3193,80,10
961,3194,79,10
962,3196,80,10
963,3199,79,10
964,3201,79,10
965,3204,79,10
966,3206,78,10
967,3208,77,10
968,3210,76,10
969,3212,76,10
970,3214,75,10
971,3216,74,10
972,3219,74,10
973,3228,84,11
974,3231,93,10
975,3235,94,10
976,3238,95,10
977,3237,95,11
978,3243,95,10
979,3246,90,10
980,3250,84,10
981,3252,82,10
982,3254,82,10
983,3257,83,10
984,3259,84,10
985,3260,83,10
986,3262,84,10
987,3263,83,10
988,3265,84,10
989,3266,84,10
990,3268,84,10
991,3270,84,10
992,3272,84,10
993,3274,83,10
994,3276,83,10
995,3278,84,10
996,3286,90,11
997,3287,96,10
998,3290,97,10
999,3292,97,10
1000,3293,97,11
1001,3298,96,10
1002,3300,94,11
1003,3305,88,11
1004,3312,77,10
1005,3315,77,10
1006,3317,77,10
1007,3319,79,10
1008,3321,79,10
1009,3323,80,10
1010,3326,82,10
1011,3327,82,10
1012,3330,82,10
1013,3332,83,10
1014,3334,83,10
1015,3336,83,10
1016,3338,83,10
1017,3340,84,10
1018,3365,104,16
1019,3353,105,10
1020,3356,107,10
1021,3359,108,10
1022,3361,109,10
1023,3360,109,11
1024,3366,109,10
1025,3366,106,11
1026,3366,103,12
1027,3378,98,10
1028,3381,98,10
1029,3383,99,10
1030,3385,99,10
1031,3387,101,10
1032,3389,101,10
1033,3392,102,10
1034,3394,102,10
1035,3396,102,10
1036,3399,101,10
1037,3401,99,10
1038,3403,99,10
1039,3405,98,10
1040,3408,97,10
1041,3426,103,14
1042,3417,106,10
1043,3420,108,10
1044,3423,108,10
1045,3425,108,10
1046,3428,108,10
1047,3432,108,10
1048,3424,105,14
1049,3434,100,12
1050,3445,84,10
1051,3447,84,10
1052,3449,82,10
1053,3451,82,10
1054,3454,82,10
1055,3456,82,10
1056,3458,82,10
1057,3460,81,10
1058,3462,81,10
1059,3464,80,10
1060,3466,79,10
1061,3468,78,10
1062,3470,77,10
1063,3473,78,10
1064,3479,87,10
1065,3486,96,10
1066,3489,97,10
1067,3492,98,10
1068,3494,98,10
1069,3493,98,11
1070,3498,97,10
1071,3502,96,10
1072,3498,92,12
1073,3509,86,10
1074,3511,85,10
1075,3513,85,10
1076,3515,85,10
1077,3517,86,10
1078,3518,85,10
1079,3520,86,10
1080,3521,85,10
1081,3522,86,10
1082,3524,86,10
1083,3526,86,10
1084,3528,86,10
1085,3530,86,10
1086,3532,87,10
1087,3537,93,10
1088,3541,99,10
1089,3544,99,10
1090,3546,99,10
1091,3549,99,10
1092,3552,99,10
1093,3555,99,10
1094,3545,98,15
1095,3564,89,10
1096,3565,81,11
1097,3572,79,10
1098,3574,80,10
1099,3576,81,10
1100,3578,82,10
1101,3580,83,10
1102,3583,84,10
1103,3585,84,10
1104,3587,86,10
1105,3589,86,10
1106,3591,85,10
1107,3593,85,10
1108,3595,86,10
1109,3614,103,14
1110,3608,108,10
1111,3612,109,10
1112,3614,109,10
1113,3616,111,10
1114,3619,111,10
1115,3622,111,10
1116,3624,111,10
1117,3629,106,10
1118,3634,100,10
1119,3636,101,10
1120,3638,101,10
1121,3641,102,10
1122,3643,103,10
1123,3645,103,10
1124,3647,104,10
1125,3650,104,10
1126,3652,103,10
1127,3654,101,10
1128,3656,101,10
1129,3658,101,10
1130,3661,100,10
1131,3664,99,10
1132,3668,104,10
1133,3674,109,10
1134,3677,110,10
1135,3679,110,10
1136,3680,111,10
1137,3684,111,10
1138,3687,110,10
1139,3691,107,10
1140,3693,97,11
1141,3701,85,10
1142,3703,85,10
1143,3705,84,10
1144,3707,83,10
1145,3710,84,10
1146,3712,83,10
1147,3714,83,10
1148,3716,83,10
1149,3718,81,10
1150,3721,80,10
1151,3723,80,10
1152,3725,79,10
1153,3728,79,10
1154,3751,95,17
1155,3745,98,11
1156,3744,99,10
1157,3746,99,10
1158,3748,99,10
1159,3750,99,10
1160,3749,99,11
1161,3756,98,10
1162,3760,96,10
1163,3756,94,12
1164,3766,85,10
1165,3768,86,10
1166,3771,86,10
1167,3772,86,10
1168,3774,87,10
1169,3775,86,10
1170,3777,87,10
1171,3778,86,10
1172,3780,87,10
1173,3782,86,10
1174,3784,86,10
1175,3786,87,10
1176,3789,90,10
1177,3798,96,11
1178,3798,99,10
1179,3800,99,10
1180,3803,100,10
1181,3805,99,10
1182,3797,99,15
1183,3812,99,10
1184,3818,94,10
1185,3812,89,13
1186,3826,80,10
1187,3829,80,10
1188,3831,81,10
1189,3833,82,10
1190,3836,83,10
1191,3838,85,10
1192,3840,85,10
1193,3842,85,10
1194,3844,86,10
1195,3846,85,10
1196,3848,84,10
1197,3850,85,10
1198,3853,87,10
1199,3859,98,10
1200,3866,108,10
1201,3869,109,10
1202,3872,110,10
1203,3875,111,10
1204,3878,111,10
1205,3881,110,10
1206,3885,104,10
1207,3889,99,10
1208,3892,101,10
1209,3895,101,10
1210,3897,102,10
1211,3900,102,10
1212,3902,103,10
1213,3904,103,10
1214,3906,103,10
1215,3909,103,10
1216,3911,102,10
1217,3914,101,10
1218,3916,100,10
1219,3918,99,10
1220,3930,105,12
1221,3927,107,10
1222,3931,110,10
1223,3934,110,10
1224,3937,109,10
1225,3940,109,10
1226,3943,109,10
1227,3941,107,11
1228,3948,96,11
1229,3958,85,10
1230,3960,84,10
1231,3962,83,10
1232,3964,83,10
1233,3967,83,10
1234,3968,83,10
1235,3971,82,10
1236,3973,81,10
1237,3975,80,10
1238,3978,79,10
1239,3980,79,10
1240,3982,78,10
1241,3985,77,10
1242,4004,94,14
1243,3998,97,10
1244,4001,98,10
1245,4004,98,10
1246,4007,97,10
1247,4009,97,10
1248,4012,97,10
1249,4016,92,10
1250,4020,85,10
1251,4022,85,10
1252,4025,85,10
1253,4027,85,10
1254,4028,85,10
1255,4030,85,10
1256,4032,85,10
1257,4033,85,10
1258,4035,85,10
1259,4037,85,10
1260,4039,85,10
1261,4041,85,10
1262,4043,84,10
1263,4057,92,13
1264,4052,95,10
1265,4056,97,10
1266,4059,98,10
1267,4062,98,10
1268,4065,98,10
1269,4068,98,10
1270,4069,93,11
1271,4079,78,10
1272,4082,78,10
1273,4085,78,10
1274,4087,80,10
1275,4089,80,10
1276,4092,81,10
1277,4094,83,10
1278,4096,83,10
1279,4098,83,10
1280,4101,82,10
1281,4104,82,10
1282,4106,84,10
1283,4107,84,10
1284,4133,103,17
1285,4119,105,10
1286,4125,107,10
1287,4127,107,10
1288,4131,108,10
1289,4134,109,10
1290,4134,108,11
1291,4143,101,10
1292,4146,97,10
1293,4149,98,10
1294,4152,98,10
1295,4154,99,10
1296,4156,100,10
1297,4159,100,10
1298,4161,101,10
1299,4164,101,10
1300,4166,99,10
1301,4169,98,10
1302,4172,97,10
1303,4174,96,10
1304,4176,95,10
1305,4194,102,14
1306,4186,106,10
1307,4190,106,10
1308,4194,106,10
1309,4197,106,10
1310,4201,105,10
1311,4194,96,14
1312,4212,83,10
1313,4214,81,10
1314,4216,81,10
1315,4218,81,10
1316,4221,81,10
1317,4224,81,10
1318,4226,80,10
1319,4229,79,10
1320,4231,78,10
1321,4233,77,10
1322,4236,75,10
1323,4238,75,10
1324,4241,75,10
1325,4243,75,10
1326,4250,85,10
1327,4257,95,10
1328,4260,96,10
1329,4263,95,10
1330,4267,95,10
1331,4271,90,10
1332,4275,83,10
1333,4277,82,10
1334,4279,81,10
1335,4281,82,10
1336,4284,82,10
1337,4286,83,10
1338,4287,83,10
1339,4289,83,10
1340,4291,83,10
1341,4293,83,10
1342,4295,83,10
1343,4297,82,10
1344,4300,82,10
1345,4302,83,10
1346,4311,92,11
1347,4312,95,10
1348,4315,96,10
1349,4313,96,12
1350,4323,94,10
1351,4315,90,15
1352,4334,75,10
1353,4337,74,10
1354,4340,75,10
1355,4342,76,10
1356,4344,76,10
1357,4347,78,10
1358,4350,79,10
1359,4352,81,10
1360,4355,81,10
1361,4357,81,10
1362,4360,80,10
1363,4362,80,10
1364,4364,81,10
1365,4371,83,11
1366,4379,103,11
1367,4382,104,10
1368,4385,105,10
1369,4388,106,10
1370,4392,105,10
1371,4393,99,11
1372,4401,94,10
1373,4404,94,10
1374,4406,95,10
1375,4409,96,10
1376,4411,97,10
1377,4414,98,10
1378,4418,98,10
1379,4420,98,10
1380,4423,97,10
1381,4426,96,10
1382,4428,94,10
1383,4431,93,10
1384,4434,93,10
1385,4449,98,13
1386,4444,104,10
1387,4448,105,10
1388,4452,104,10
1389,4456,103,10
1390,4452,94,13
1391,4468,81,10
1392,4471,80,10
1393,4473,79,10
1394,4474,79,10
1395,4477,78,10
1396,4480,77,10
1397,4482,78,10
1398,4485,77,10
1399,4487,76,10
1400,4490,74,10
1401,4493,73,10
1402,4495,72,10
1403,4497,71,10
1404,4500,72,10
1405,4507,82,10
1406,4514,93,10
1407,4515,93,11
1408,4522,93,10
1409,4519,91,12
1410,4531,81,10
1411,4533,80,10
1412,4535,80,10
1413,4537,81,10
1414,4540,81,10
1415,4542,82,10
1416,4544,82,10
1417,4545,81,10
1418,4547,82,10
1419,4549,82,10
1420,4552,81,10
1421,4554,80,10
1422,4556,79,10
1423,4559,81,10
1424,4564,87,10
1425,4570,93,10
1426,4574,94,10
1427,4578,93,10
1428,4576,89,12
1429,4590,73,10
1430,4592,72,10
1431,4595,72,10
1432,4597,73,10
1433,4600,75,10
1434,4603,76,10
1435,4606,78,10
1436,4609,79,10
1437,4611,78,10
1438,4614,78,10
1439,4616,79,10
1440,4618,80,10
1441,4620,80,10
1442,4623,82,10
1443,4631,93,10
1444,4639,103,10
1445,4643,103,10
1446,4647,103,10
1447,4647,97,11
1448,4655,92,10
1449,4658,92,10
1450,4662,93,10
1451,4664,95,10
1452,4667,96,10
1453,4670,96,10
1454,4673,96,10
1455,4676,96,10
1456,4679,96,10
1457,4682,95,10
1458,4685,93,10
1459,4688,92,10
1460,4690,91,10
1461,4692,90,10
1462,4697,96,10
1463,4705,103,10
1464,4710,103,10
1465,4716,96,10
1466,4714,89,12
1467,4725,80,10
1468,4727,79,10
1469,4729,78,10
1470,4732,77,10
1471,4735,77,10
1472,4738,77,10
1473,4740,76,10
1474,4743,75,10
1475,4745,74,10
1476,4748,73,10
1477,4750,72,10
1478,4753,70,10
1479,4756,71,10
1480,4766,82,11
1481,4771,91,10
1482,4774,92,10
1483,4777,92,10
1484,4775,88,12
1485,4787,81,10
1486,4789,80,10
1487,4791,79,10
1488,4793,80,10
1489,4796,81,10
1490,4798,81,10
1491,4800,81,10
1492,4802,81,10
1493,4804,82,10
1494,4806,82,10
1495,4809,81,10
1496,4811,80,10
1497,4813,81,10
1498,4824,90,12
1499,4823,91,10
1500,4829,93,10
1501,4833,93,10
1502,4838,92,10
1503,4844,81,10
1504,4847,72,10
1505,4850,72,10
1506,4853,73,10
1507,4856,75,10
1508,4858,76,10
1509,4861,78,10
1510,4863,79,10
1511,4866,80,10
1512,4869,79,10
1513,4872,79,10
1514,4874,79,10
1515,4876,80,10
1516,4879,82,10
1517,4891,96,11
1518,4895,103,10
1519,4898,104,10
1520,4903,104,10
1521,4900,99,12
1522,4912,93,10
1523,4915,94,10
1524,4917,95,10
1525,4920,96,10
1526,4924,97,10
1527,4927,98,10
