188,708.4,710,2,587,123
189,710.3,713,3,590,123
190,712.0,716,4,593,123
191,715.0,719,4,596,123
192,718.5,722,4,600,122
193,719.4166666666666,725,6,603,122
194,724.5,728,4,606,122
195,732.3,731,12799,609,122
196,734.3,734,0,612,122
197,736.1,737,1,615,122
198,738.1,740,2,618,122
199,744.7272727272727,743,12798,621,122
200,746.6,746,12799,625,121
201,749.2,749,0,628,121
202,751.0,752,1,631,121
203,753.6,755,1,634,121
204,756.2,758,2,637,121
205,758.5,761,2,640,121
206,760.5,764,4,643,121
207,762.9,767,4,646,121
208,765.3,770,5,650,120
209,767.5,773,6,653,120
210,769.5,776,6,656,120
211,771.6,779,7,659,120
212,774.8,782,7,662,120
213,778.2,785,7,665,120
214,781.8,788,6,668,120
215,782.9166666666666,791,8,671,120
216,790.1,794,4,675,119
217,792.4,797,5,678,119
218,794.5,800,6,681,119
219,796.5,803,6,684,119
220,799.6,806,6,687,119
221,805.9,809,3,690,119
222,811.9,812,0,693,119
223,814.6,815,0,696,119
224,817.3,818,1,700,118
225,821.0,821,0,703,118
226,824.8,824,12799,706,118
227,827.7,827,12799,709,118
228,830.8,829,12798,712,117
229,833.5,832,12798,715,117
230,835.9,835,12799,718,117
231,838.5,838,0,721,117
232,841.1,841,0,725,116
233,844.2,844,0,728,116
234,845.2727272727273,847,2,731,116
235,852.8,850,12797,734,116
236,858.7,853,12794,737,116
237,859.25,856,12797,740,116
238,866.4,859,12793,743,116
239,868.8,862,12793,746,116
240,870.9,865,12794,750,115
241,873.6,868,12794,753,115
242,878.1,871,12793,756,115
243,882.9,874,12791,759,115
244,885.7,877,12791,762,115
245,888.2,880,12792,765,115
246,891.2,884,12793,768,116
247,894.2,887,12793,771,116
248,896.8,890,12793,775,115
249,899.2,893,12794,778,115
250,901.0,896,12795,781,115
251,903.2,899,12796,784,115
252,905.0,902,12797,787,115
253,906.9,905,12798,790,115
254,907.4444444444445,908,1,793,115
255,911.3,911,0,796,115
256,912.25,914,2,800,114
257,919.8,918,12798,803,115
258,923.8,921,12797,806,115
259,925.9,924,12798,809,115
260,927.8,927,12799,812,115
261,929.8,930,0,815,115
262,931.9,933,1,818,115
263,937.7,936,12798,821,115
264,944.0,940,12796,825,115
265,946.1,943,12797,828,115
266,951.0,946,12795,831,115
267,951.8,949,12797,834,115
268,953.8,952,12798,837,115
269,956.2,955,12799,840,115
270,958.6,958,12799,843,115
271,960.8,962,1,846,116
272,963.1,965,2,850,115
273,965.4,968,3,853,115
274,967.3,971,4,856,115
275,969.2,974,5,859,115
276,973.0,977,4,862,115
277,974.25,981,7,865,116
278,981.0833333333334,984,3,868,116
279,988.1,987,12799,871,116
280,990.3,990,0,875,115
281,992.2,993,1,878,115
282,994.0,997,3,881,116
283,1002.3846153846154,1000,12798,884,116
284,1001.8,1003,1,887,116
285,1005.5,1006,0,890,116
286,1007.9,1009,1,893,116
287,1010.6,1012,1,896,116
288,1013.1,1016,3,900,116
289,1015.4,1019,4,903,116
290,1017.7,1022,4,906,116
291,1020.1,1025,5,909,116
292,1022.4,1028,6,912,116
293,1024.8,1031,6,915,116
294,1027.0,1034,7,918,116
295,1029.5,1038,8,921,117
296,1032.9,1041,8,925,116
297,1036.9,1044,7,928,116
298,1041.9,1047,5,931,116
299,1046.1,1050,4,934,116
300,1048.7,1054,5,937,117
301,1050.9,1057,6,940,117
302,1053.1,1060,7,943,117
303,1055.6,1063,7,946,117
304,1061.9,1066,4,950,116
305,1069.1,1069,0,953,116
306,1072.5,1072,0,956,116
307,1075.9,1075,12799,959,116
308,1079.6,1079,12799,962,117
309,1082.3,1082,0,965,117
310,1085.3,1085,0,968,117
311,1088.1,1088,0,971,117
312,1091.5,1091,0,975,116
313,1094.5,1094,0,978,116
314,1097.1,1097,0,981,116
315,1099.8,1100,0,984,116
316,1103.3,1103,0,987,116
317,1105.1666666666667,1107,2,990,117
318,1115.2,1110,12795,993,117
319,1120.7,1113,12792,996,117
320,1123.7,1116,12792,1000,116
321,1126.0,1119,12793,1003,116
322,1128.1,1123,12795,1006,117
323,1130.4,1126,12796,1009,117
324,1135.2,1129,12794,1012,117
325,1140.8,1132,12791,1015,117
326,1143.8,1136,12792,1018,118
327,1146.8,1139,12792,1021,118
328,1150.0,1142,12792,1025,117
329,1152.1,1145,12793,1028,117
330,1154.5,1149,12794,1031,118
331,1157.1,1152,12795,1034,118
332,1159.5,1155,12796,1037,118
333,1161.4,1158,12797,1040,118
334,1163.4,1162,12799,1043,119
335,1165.9,1165,12799,1046,119
336,1168.8,1168,12799,1050,118
337,1172.4,1171,12799,1053,118
338,1170.7857142857142,1175,4,1056,119
339,1180.3,1178,12798,1059,119
340,1182.4,1182,0,1062,120
341,1184.7,1185,0,1065,120
342,1187.0,1188,1,1068,120
343,1195.6363636363637,1192,12796,1071,121
344,1198.5,1195,12796,1075,120
345,1201.2,1198,12797,1078,120
346,1203.4,1202,12799,1081,121
347,1206.7,1205,12798,1084,121
348,1210.1,1208,12798,1087,121
349,1212.5,1211,12798,1090,121
350,1214.8,1215,0,1093,122
351,1216.9,1218,1,1096,122
352,1219.3,1221,2,1100,121
353,1221.7,1225,3,1103,122
354,1224.2,1228,4,1106,122
355,1226.7,1231,4,1109,122
356,1231.4,1235,4,1112,123
357,1238.1,1238,0,1115,123
358,1242.8,1241,12798,1118,123
359,1245.1,1245,0,1121,124
360,1247.3,1248,1,1125,123
361,1249.9,1252,2,1128,124
362,1256.3333333333333,1255,12799,1131,124
363,1257.5,1258,0,1134,124
364,1261.1,1262,1,1137,125
365,1263.5,1265,2,1140,125
366,1266.4,1268,2,1143,125
367,1269.5,1272,2,1146,126
